date,ticker,open,high,low,close,volume_shares,turnover_value,free_float_shares,sector,industry,board,ret_1,ret_5,ret_20,ma_10,ma_20,ma_50,dist_ma_20_pct,dist_ma_50_pct,range_pct,true_range_pct,atr_14_pct,vol_20_mean,vol_20_std,volume_z20,high_20,low_20,close_loc_20,compression_score,trend_eff_20,breakout_tension,up_vol_10,down_vol_10,pullback_quality,phase,phase_confidence,institutional_support,acc_inventory_strength,institutional_participation_score,retail_participation_score,institutional_resistance,distribution_overhang,broker_alignment_score,foreign_net_20d,foreign_alignment_score,regime,macro_alignment_score,macro_headwind_score,broker_profile_confidence_mean,future_max_return,future_min_return,label_ready_long,support_distance_pct,resistance_headroom_pct,resistance_headroom_score,dry_score,wet_score,false_breakout_risk,phase_deterioration_score,tape_conviction_score,tape_weakness_score,transfer_suspicion,spoof_risk_score,book_support_score,book_pressure_down_score,offer_consumption_score,bid_consumption_score,microstructure_strength_score,microstructure_weakness_score,gulungan_up_score,gulungan_down_score,effort_result_up,effort_result_down,post_up_followthrough_score,post_down_followthrough_score,absorption_after_up_score,absorption_after_down_score,bullish_burst_score_intraday,bearish_burst_score_intraday,bull_trap_score_intraday,bear_trap_score_intraday,dominant_burst_direction,dominant_event_label,acc_inventory_strength_scaled,distribution_overhang_scaled,foreign_net_20d_scaled,volume_z20_scaled,accumulation_quality_score,breakout_integrity_score,distribution_risk_score,climax_up_risk,climax_vs_continuation_score,capitulation_down_risk,bullish_burst_score,bull_trap_score,bearish_burst_score,bear_trap_score,burst_signal,trap_signal,down_burst_signal,bear_trap_signal,dominant_burst_label_context,model_prob_raw,calibrated_prob,rule_long_score,rule_rebound_score,confidence,blended_long_prob,verdict,why_now,invalidation,burst_note
2026-02-05,GGG,44.88,46.01,43.9,45.47,1590045,71832911,620000000.0,Materials,Materials Services,REG,0.009098979138925767,0.016316495306213596,-0.05231346394330971,45.15,45.582,48.7262,-0.24571102628231367,-6.6826471179775915,4.640422256432811,4.640422256432811,3.7691808469419583,1261882.7,423185.26339481253,0.7754577684663817,48.4,43.23,0.4332688587169695,2.0620968059053695,0.19227053138238895,43.32688587169695,5094105.0,7023537.0,-0.3787577994564302,DISTRIBUTION,26.596014706270424,50.51989345960768,265.79028614599565,58.71979368982026,42.50034460488702,50.71695178385946,25681.040804341417,66.21944908493325,-6140.0,30,BULL,70,30,74.10524458004116,0.07543435232021123,-0.02111282164064221,0.0,-9.995851364265517,11.53937053850771,94.92843704865082,20.474431095091276,79.52556890490872,66.06536701677538,75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.5674525342154959,66.3603062824478,17.878332410409154,65.5216751397249,25.65872788504458,33.33236950428742,58.57076840513891,56.03883983798275,39.75514327002842,56.89298901676409,17.243996221001115,42.9849792945461,23.41777793883748,33.21302045643097,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.09944600103296962,0.03125,12.783862876031401,30.834422146484172,45.38936977738784,0.1036914715702355,TRIM_SELL,"sinyal campuran, edge belum kuat",close di bawah 50.52 atau gagal tembus 50.72,tidak ada burst dominan
2026-02-06,GGG,45.29,47.22,44.51,46.66,1011731,46514942,620000000.0,Materials,Materials Services,REG,0.026171101825379406,0.054940085914537695,-0.016856300042140893,45.248,45.542,48.5848,2.4548768170040702,-3.961732887652114,5.807972567509647,5.807972567509647,3.8641588631676975,1265235.2,420798.97346665367,-0.6024354049905694,48.25,43.23,0.6832669321348069,2.587884750937519e-08,0.013774104681931238,68.3266932134807,6914900.0,4539916.0,0.3434589075763931,ACCUMULATION,37.693284322706226,50.43561571196264,357.16854550034077,47.11332425974696,55.13192775098237,50.66210168139237,25564.82519227629,41.98139650876459,-6038.0,30,BULL,70,30,72.3177599523951,0.04800685812258898,-0.018216888126875164,0.0,-7.486010944181098,8.577157482624042,86.12984011250593,23.44486829045096,76.55513170954904,61.80841743797327,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.7927997844715144,65.3231914726243,17.006319115322512,13.140261158422065,24.2576900177061,39.3503283150939,55.15880181302879,53.19357728535777,42.919254551726524,49.765030119038116,17.900338377099153,42.23281099014212,21.789377169399064,32.64874642642636,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,14.614829299381903,31.217729253034612,49.12096429148997,0.10961121974536428,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.44 atau gagal tembus 50.66,tidak ada burst dominan
2026-02-09,GGG,46.28,47.09,45.85,46.68,893477,41526868,620000000.0,Materials,Materials Services,REG,0.0004286326618088143,0.04687149585108763,-0.0027771843623157766,45.293,45.5355,48.4572,2.5134235925816206,-3.6675664297565747,2.6563838903170565,2.6563838903170565,3.702768088282714,1275472.55,408341.5490081383,-0.9354804842364594,47.62,43.23,0.7858769929872723,4.176608197493081,0.02764537654645881,78.58769929872723,7735322.0,5383415.0,0.3040477177291392,ACCUMULATION,42.07262798500601,50.37260588263703,357.8110173178352,48.028399003728765,53.81364929758545,50.59070228064642,25617.35281439215,44.214749706143316,-6011.0,30,BULL,70,30,73.48197140098914,0.04755784061696655,-0.018637532133676027,0.0,-7.3305833953487,8.377682692044598,80.53548885829125,26.60709659052025,73.39290340947974,63.89767045759733,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.7929454013268457,64.21858478315465,17.473701116195496,0.0,25.995424050933593,41.52171778614091,54.3363244894736,55.08832771449566,43.06175002904062,49.12620040931668,18.479707116650054,42.06493933687123,21.771012408015697,32.74297487045768,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,15.957643702701498,31.56309076157782,50.24122472830489,0.11968232777026125,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.37 atau gagal tembus 50.59,tidak ada burst dominan
2026-02-10,GGG,46.75,47.94,46.61,47.62,1603292,75647736,620000000.0,Materials,Materials Services,REG,0.020137103684661373,0.07884005437245123,0.026514334985988208,45.489,45.596999999999994,48.3438,4.436695396626988,-1.4971930216491125,2.7929441411171743,2.7929441411171743,3.5995080822571413,1309479.1,405769.36973954993,0.7240884155168934,47.94,43.23,0.9320594477851253,6.848858735200054,0.05116279069291469,93.20594477851253,7247505.0,6111871.0,0.1566930964518135,ACCUMULATION,46.8378531513604,50.33775976775648,388.44385205806884,48.767503516093335,52.77157309359388,50.549488327651574,25554.092522176266,45.995930422499455,-6129.0,30,BULL,70,30,73.67975643610012,0.026879462410751787,-0.038009239815203544,0.0,-5.399047912134791,6.151802452019273,72.24836477803936,29.200149598133248,70.79985040186675,68.24551929216751,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.8559011224242461,63.5665911559854,16.42783627582801,80.75836287417049,27.59242549816181,53.411729945117756,54.0277413777482,58.59598324981909,43.57057111421171,48.67552583582965,18.955011927565273,42.140970434055994,21.785221554191853,32.82756006348963,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.04106258071374062,0.0,18.83384167046727,31.843948544461647,51.37436699933671,0.14125381252850452,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.34 atau gagal tembus 50.55,tidak ada burst dominan
2026-02-11,GGG,47.2,47.88,46.87,47.71,636732,30214194,620000000.0,Materials,Materials Services,REG,0.0018899622007559902,0.05881047492232572,0.013596770766942878,45.69,45.629000000000005,48.241800000000005,4.560696048565593,-1.102363510482618,2.1169566128694304,2.1169566128694304,3.5483279374670826,1288068.25,429929.74014462985,-1.5149830057834257,47.94,43.23,0.9511677280358461,8.173342189145274,0.20335429767260338,95.11677280358461,2663694.0,6204585.0,-1.0,ACCUMULATION,40.009396360898755,50.30040403568503,415.61719427719845,46.55599377554455,54.61625755115764,50.51110614366834,25442.781134343622,41.93973622438691,-6299.0,30,BULL,70,30,74.05832315107605,0.024942360092223836,-0.03982393628170189,0.0,-5.149867253247697,5.871109083354309,64.13575241717415,28.079654292299026,71.92034570770097,83.1161416925097,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.9167660090345182,62.239526806204125,16.17682198327231,0.0,25.798940788168785,38.955174788787694,56.14434898596117,62.97751325057045,38.769204458427424,49.26692165334738,18.211884832372036,42.797003345125205,21.937742733261377,32.83067487994969,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,15.185529496175658,31.70989298562661,49.34137051253814,0.11389147122131743,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.30 atau gagal tembus 50.51,tidak ada burst dominan
2026-02-12,GGG,48.06,48.9,47.83,48.17,1484347,71418429,620000000.0,Materials,Materials Services,REG,0.009641584573464757,0.059379810864306215,0.05243609351103329,46.033,45.749,48.147600000000004,5.291918949048058,0.046523606576442944,2.221299564044011,2.4704172721610913,3.433943181700756,1245265.4,355884.75258792477,0.6717950074046288,48.9,43.23,0.8712522044318785,11.133488492316573,0.3191489361362596,87.12522044318784,4600600.0,7559895.0,-0.6432410989870883,EARLY_MARKUP,44.26683726711466,50.27129150180619,401.3829363630407,45.07975534620836,55.910962981777175,50.46812111139315,25455.139417328468,39.168792364431184,-6218.0,30,BULL,70,30,74.37139663995168,0.00975711023458592,-0.04899314926302678,0.0,-4.179903557342845,4.770855535381258,60.90670066619435,30.85839293178134,69.14160706821866,74.36231357227028,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.8718461263540894,60.909654916182454,17.052782421780346,86.57220092484854,26.657362892528877,49.40285638155854,54.46486567943889,60.058419551921084,42.2177356491989,48.51421419612058,18.91597579694708,42.143245945985925,21.845065148331834,32.89434106620112,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,17.98009216696132,32.01949501946467,50.729400073463296,0.1348506912522099,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.27 atau gagal tembus 50.47,tidak ada burst dominan
2026-02-13,GGG,48.47,48.51,46.47,47.07,2510888,119946044,620000000.0,Materials,Materials Services,REG,-0.022835789910732873,0.008786969567081027,0.04206331636041627,46.31699999999999,45.844,48.0458,2.674286711456242,-2.030978774419412,4.333970681963032,4.333970681963032,3.4700351822989317,1340556.2,424063.76322318625,2.759801476798308,48.9,43.23,0.6772486771292334,10.199468907023217,0.2412412412170926,67.72486771292334,5734417.0,7261738.0,-0.26634285577766637,EARLY_MARKUP,39.11119995357846,50.240588882253746,373.3621923175965,45.960042325852164,55.32842115117964,50.38971992764767,25746.312326068542,40.631621174672524,-6172.0,30,BULL,70,30,74.4813892017655,0.033354578287656755,-0.026768642447418722,0.0,-6.310811542604511,7.052729822918358,78.33476815775506,28.99108842649585,71.00891157350415,67.37770303757932,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.774259567342883,60.89167336295947,17.37047263277429,99.99999997891442,25.704872639849473,46.634709231447275,53.91725642203933,53.750403988020835,44.35707276307341,48.68478802043349,18.79572410258427,41.67179437725447,21.77324684016059,32.81803322336814,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,17.19830490599217,31.82217111916858,49.865079425567934,0.12898728679494129,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.24 atau gagal tembus 50.39,tidak ada burst dominan
2026-02-16,GGG,47.0,47.82,45.81,46.84,1020314,47873378,620000000.0,Materials,Materials Services,REG,-0.004886339494370007,0.003427592116538314,0.048813255709807546,46.542,45.952999999999996,47.919,1.9302330642178012,-2.2517164381560373,4.291204099060628,4.291204099060628,3.5512822556408814,1351658.1,411850.35848995607,-0.8045254621481164,48.9,43.23,0.636684303238681,8.096887822809705,0.1728395061550579,63.668430323868094,9220169.0,5855356.0,0.36494049078709956,EARLY_MARKUP,41.87372073966321,50.17108715967923,384.76175943283124,44.119113102073165,57.85095844271455,50.313905862869014,25862.117641177516,36.268154659358615,-6289.0,30,BULL,70,30,74.19249783107644,0.038428693424423566,-0.015157984628522692,0.0,-6.639455806642969,7.416536854972278,67.74549390330982,29.185420458387355,70.81457954161264,55.39654911124441,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.7956675814911421,60.60173286141429,14.77133773538642,13.678751863445088,25.518689383029304,42.07506558946269,52.733652934809996,52.65756932505493,44.54153857577178,48.4189175182039,18.924122619449253,41.48389753340726,21.68147354166061,32.80116277473976,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,16.583074530881845,31.850646591516778,50.460302931547695,0.12437305898161383,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.17 atau gagal tembus 50.31,tidak ada burst dominan
2026-02-17,GGG,46.8,47.14,46.4,46.41,1096605,51108119,620000000.0,Materials,Materials Services,REG,-0.009180187873612411,-0.02540949181016383,0.027679362267493346,46.769,46.0155,47.81100000000001,0.8573198161488937,-2.9302880090355976,1.5944839474251282,1.5944839474251282,3.49793420374549,1334308.3,415069.5511620978,-0.5726830583801817,48.9,43.23,0.5608465607476458,9.477474226492205,0.06708595387137375,56.08465607476458,6036174.0,5136029.0,0.14912509149007314,PULLBACK_HEALTHY,34.69352423315112,50.119885065447534,369.990333041339,43.417849874645285,58.7371909290006,50.26537296453081,25815.18587655985,34.68065894564469,-6112.0,30,BULL,70,30,74.0770663496763,0.048049989226459866,-0.006033182503770607,0.0,-7.402022292355815,8.307203112542162,61.869662459779384,28.03633240487146,71.96366759512854,55.70079362786734,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.7781097810283008,59.11097384098899,17.018602312718535,12.412972020793532,24.053182496073216,39.05608201968181,52.8816246819988,52.70642654185335,43.33976278911435,48.62087507566904,18.58777716135031,41.611090647798136,21.676074960632974,32.76390412781048,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,15.497905025741094,31.726115152179133,48.72259482794813,0.1162342876930582,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.12 atau gagal tembus 50.27,tidak ada burst dominan
2026-02-18,GGG,46.2,48.33,46.13,47.86,2461598,115767748,620000000.0,Materials,Materials Services,REG,0.031243266537384295,0.003143994969607933,0.045663098099191446,47.049,46.120000000000005,47.74099999999999,3.7727666955767347,0.2492616409375703,4.59674049310488,4.59674049310488,3.5724251828334133,1401100.35,481851.515558069,2.2008805944539875,48.9,43.23,0.8165784831011328,7.549733113706253,0.18198529410091965,81.65784831011328,3769956.0,6665022.0,-0.7679309785047885,EARLY_MARKUP,36.96051609875601,50.090648606052035,389.4404780457189,39.92053859305547,61.80087697647919,50.22930407599931,25740.95808841145,28.11966161657628,-6423.0,30,BULL,70,30,74.5297497844182,0.01629753447555382,-0.03572921019640618,0.0,-4.453223641792736,4.950489084829313,63.814291306418525,28.481353704787285,71.51864629521272,76.05013918138201,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.8430511471608905,57.8548791846763,14.393877047155426,99.9999999662325,23.590038504052295,47.23477922474491,55.524424210628275,59.74266852892971,41.012191066918916,49.08268178640756,18.205306353167078,42.40235269294566,21.89417424242207,32.83233586388012,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,16.335398240084714,31.75706327600185,48.99634644388678,0.12251548680063536,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.09 atau gagal tembus 50.23,tidak ada burst dominan
2026-02-19,GGG,47.89,48.54,47.11,48.02,1416920,67953231,620000000.0,Materials,Materials Services,REG,0.0033430839949855073,-0.003113971351463518,0.04664341761115964,47.303999999999995,46.227000000000004,47.660599999999995,3.8786856166309613,0.7540819880572425,2.9779258642232396,2.9779258642232396,3.518669911644811,1415783.15,477393.26773495734,0.0023813699874612715,48.9,43.23,0.8447971779815181,8.940857885699316,0.21586715865167244,84.47971779815181,5926578.0,7541425.0,-0.2724754487328098,EARLY_MARKUP,44.027997285456706,50.06006994562713,360.59887087503193,39.167794188511174,62.46514513126209,50.20257566489224,25627.843717085278,26.702649057249083,-6551.0,30,BULL,70,30,74.23272115561393,0.01291128696376509,-0.045397750937109516,0.0,-4.075243897667247,4.545138827347417,61.6269289387982,31.639083572855327,68.36091642714467,68.99363066918156,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.41130234384469555,56.281759636504134,13.076474022182213,11.737986436479883,25.098927150572983,43.20727639525438,53.813142104264436,58.4617746355621,42.14592310037783,48.266765884924595,18.899783016935274,41.87292621148389,21.804637621933985,32.90863076713523,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,16.70840449581809,32.1076293287933,50.65159671351949,0.12531303371863567,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.06 atau gagal tembus 50.20,tidak ada burst dominan
2026-02-20,GGG,47.98,48.53,47.51,47.55,1570253,74996195,620000000.0,Materials,Materials Services,REG,-0.00978758850478978,0.010197578075207048,0.04093695271453579,47.393,46.320499999999996,47.5822,2.6543323150656883,-0.06767236487594808,2.145110410094644,2.145110410094644,3.5117024192315855,1435651.15,475015.3942439823,0.2833631322922226,48.9,43.23,0.761904761770387,9.121168599056233,0.12267657991424895,76.1904761770387,1604665.0,11347477.0,-1.0,EARLY_MARKUP,31.557814879631017,50.03865991113918,321.18988781190774,38.82868464317175,62.33688103649863,50.15900908942755,25711.426061329003,26.491803606673116,-6756.0,30,BULL,70,30,74.01999162060908,0.02292323869610935,-0.047949526813879984,0.0,-4.973474340757022,5.4868750566299695,63.27326025972171,28.0862463475679,71.91375365243209,78.00975573798168,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.6728411101820401,55.924306074260244,11.641424478099742,99.99999995975799,22.53942820379583,44.37467059483496,55.62922729692585,59.397641938166394,40.27741642637987,49.16290850724998,18.01351554676278,42.41260092390614,21.89663187896759,32.82060316810339,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,15.49060889016835,31.7138987399806,47.658408239157495,0.11617956667626263,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.04 atau gagal tembus 50.16,tidak ada burst dominan
2026-02-23,GGG,47.76,48.34,46.98,47.85,1303717,62325030,620000000.0,Materials,Materials Services,REG,0.00630914826498441,0.02156276686592662,0.0350421804023362,47.510000000000005,46.4015,47.5112,3.121666325442063,0.7130950175958439,2.842215256008373,2.842215256008373,3.4978752805821736,1431729.1,475803.49348963064,-0.26904405232743345,48.9,43.23,0.8148148146711091,9.478999090385955,0.2087702573680863,81.48148146711091,5984459.0,4858520.0,0.1881438238611044,EARLY_MARKUP,47.51501300437921,50.00327595973203,336.3720394947286,39.28762777306654,61.80952988711369,50.12649444576566,25649.754670409064,27.47809788595285,-6680.0,30,BULL,70,30,74.94769667565372,0.016509926854754386,-0.05391849529780557,0.0,-4.306269776136418,4.7575641499804755,61.04981774888052,33.19138722868292,66.80861277131709,61.37368166412527,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.09896800801481381,55.37361815504549,11.526761489763091,12.327291618060885,26.063696670355657,45.981768056686384,52.331740046416755,56.34887237090012,44.06241918686804,47.73763992498091,19.395455344605587,41.432335516542565,21.709410012143586,32.933333353932234,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,17.943644906349064,32.28406056014778,51.734516764466036,0.134577336797618,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.00 atau gagal tembus 50.13,tidak ada burst dominan
2026-02-24,GGG,47.7,48.64,47.48,48.26,1209521,58033846,620000000.0,Materials,Materials Services,REG,0.008568443051201635,0.03986209868562818,0.05694261936049072,47.574,46.5315,47.4498,3.7146878995948818,1.7074887565384778,2.4036469125569906,2.4036469125569906,3.2621710289174373,1429821.95,476655.78765344265,-0.4621803735658645,48.9,43.23,0.8871252203020943,15.578754818609724,0.2357274401256224,88.71252203020943,4165729.0,7469057.0,-0.7929771715826925,EARLY_MARKUP,42.128547961608874,49.99594568831686,326.3264589023088,37.7167240591102,62.8751047155968,50.08553986546565,25833.008350352928,24.8416193435134,-6578.0,30,BULL,70,30,74.70773919005273,-0.0008288437629506706,-0.06195607128056346,0.0,-3.4721729220585917,3.782718328772594,58.771061089526086,33.802661675668986,66.19733832433101,76.7900999809404,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.053072085163892314,55.10990542664879,11.376632243747428,0.0,24.903575511620993,40.743986697591545,54.210679858381376,60.34133777478605,40.952594265655584,48.02173672032593,18.997185446173635,41.86440160283077,21.86889431380554,32.992306755816045,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,16.383196466219907,32.337777912124565,50.14752056623895,0.1228739734966493,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 50.00 atau gagal tembus 50.09,tidak ada burst dominan
2026-02-25,GGG,48.0,48.22,46.51,47.28,1779241,84757920,620000000.0,Materials,Materials Services,REG,-0.020306672192291653,-0.012118679481821992,0.03457330415754911,47.53099999999999,46.610499999999995,47.367,1.4363716330011655,-0.18367217683196158,3.616751269035535,3.7013536379018617,3.19509469902237,1447659.35,482999.97604808444,0.6865044853894341,48.9,43.23,0.7142857141597385,17.31461331337985,0.2334558823314831,71.42857141597385,6653148.0,5688698.0,0.14496145283405704,PULLBACK_HEALTHY,45.74893424489446,49.9576373390605,326.431562018774,37.08361751956589,63.39547627259987,50.03970328456867,25930.513225097635,23.68814124696602,-6469.0,30,BULL,70,30,73.85336832042657,0.008883248730964466,-0.05668358714043997,0.0,-5.359815799309075,5.8369358810673955,59.471438914105256,35.57997619458007,64.42002380541993,58.432482769007294,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.061913056439410766,54.87091068163205,10.938449518186392,83.19490698310345,25.644572381361918,51.84174778035945,51.66601579240975,54.02565021019731,46.02101829340756,47.24620672929494,19.7569041930236,40.92786819118221,21.691980906311482,33.0036194826585,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,19.34692438713227,32.54521393865567,51.449691927536875,0.14510193290349202,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 49.96 atau gagal tembus 50.04,tidak ada burst dominan
2026-02-26,GGG,47.14,47.7,46.15,46.36,1097190,51292914,620000000.0,Materials,Materials Services,REG,-0.019458544839255576,-0.03456892961266145,0.0362092087617345,47.35,46.691500000000005,47.261,-0.7099793324266801,-1.9064344808616074,3.343399482312347,3.343399482312347,3.01905376436542,1424990.95,488523.77339840744,-0.671003066482635,48.9,43.23,0.5520282185975262,21.870350819137585,0.18866253319852389,55.20282185975262,5888109.0,6797523.0,-0.15444924677854965,ACCUMULATION,36.86712867691853,49.9044759430174,304.53508858849136,37.338057900461585,62.859870215320164,49.97823885351622,26074.555526721175,24.47818768514142,-6194.0,30,BULL,70,30,75.49920433419584,0.02286453839516822,-0.04119930974978425,0.0,-7.1025211186760195,7.804656715953873,64.06991973061245,34.63705925802194,65.36294074197806,59.19216144638408,35,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,20.0,20.0,20.0,20.0,,,0.07476225215021266,54.507720376433625,14.177193581425898,17.808759335594317,24.220082677332243,39.37365740768689,51.836040989748,51.23855588267385,44.95317807892825,47.42164930924631,19.449768998507036,40.751951711952586,21.691439168050167,32.97401789382573,WEAK_OR_NO_UP_BURST,LOW_TRAP_RISK,WEAK_OR_NO_DOWN_BURST,LOW_BEAR_TRAP_RISK,NO_BURST,0.031756622074690086,0.0,16.62736653586433,32.44271506086587,49.565054198496966,0.12470524901898247,NEUTRAL,"sinyal campuran, edge belum kuat",close di bawah 49.90 atau gagal tembus 49.98,tidak ada burst dominan
