date,ticker,burst_ts,window_open_ts,direction,buy_aggr_lot_w,sell_aggr_lot_w,trade_count_w,buy_dom_ratio,price_progress_ticks,follow_return_ticks,counter_move_ticks,upper_wick_ratio,lower_wick_ratio,gulungan_up_score,gulungan_down_score,effort_result_up,effort_result_down,post_up_followthrough_score,post_down_followthrough_score,absorption_after_up_score,absorption_after_down_score,bullish_burst_score_intraday,bearish_burst_score_intraday,bull_trap_score_intraday,bear_trap_score_intraday,valid_bullish_burst,trap_burst,valid_bearish_burst,bear_trap,event_label,sell_dom_ratio
2026-04-10,HHH,2026-04-10 09:01:54,2026-04-10 09:01:45,DOWN,66.0,219.0,4.0,,5.000000000002842,-8.000000000005684,8.000000000005684,0.0,0.7619047619048521,0.0,55.06246830808054,50.0,66.21570623366293,50.0,4.761904761902958,50.0,65.23809523809705,20.0,21.21552419369623,20.0,60.321956791152104,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7684210526288827
2026-04-13,AAA,2026-04-13 09:00:24,2026-04-13 09:00:15,UP,260.0,18.0,4.0,0.935251798557787,64.00000000005969,-14.00000000001421,52.00000000004832,0.0,0.04477611940298571,62.776898097319986,0.0,100.0,50.0,20.0,50.0,57.61538461538461,50.0,37.30999250611907,20.0,49.23691558304215,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:00:27,2026-04-13 09:00:18,UP,260.0,39.0,4.0,0.8695652173883961,54.00000000005116,-13.000000000011369,39.00000000003695,0.19402985074625725,0.0,60.14943485054436,0.0,100.0,50.0,16.119402985074856,50.0,60.22675086107899,50.0,35.02933102921622,20.0,49.877637573418085,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:01:00,2026-04-13 09:00:51,UP,278.0,55.0,4.0,0.8348348348323279,20.000000000019895,94.00000000008527,0.0,0.0,0.4285714285713706,59.47792289758106,0.0,100.0,50.0,100.0,50.0,0.0,50.0,67.84337686927432,20.0,17.843376869274316,20.0,1,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:01:03,2026-04-13 09:00:54,UP,255.0,55.0,4.0,0.8225806451586368,66.00000000005969,30.00000000002558,0.0,0.0,0.0,63.07068991988747,0.0,100.0,50.0,100.0,50.0,9.647058823529413,50.0,66.99179521126035,20.0,21.33297168184859,20.0,1,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:01:06,2026-04-13 09:00:57,UP,333.0,0.0,4.0,0.9999999999969971,67.00000000006253,-12.000000000011369,12.000000000011369,0.0,0.0,73.27751196029945,0.0,100.0,50.0,20.0,50.0,67.02702702702703,50.0,38.577848182684434,20.0,54.740010344846596,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:01:09,2026-04-13 09:01:00,UP,337.0,0.0,4.0,0.9999999999970327,94.00000000008527,-29.00000000002558,47.00000000004263,0.0,0.0,73.43700159347406,0.0,100.0,50.0,20.0,50.0,66.82492581602374,50.0,38.66611531483747,20.0,54.73733193204815,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:01:12,2026-04-13 09:01:03,UP,262.0,82.0,4.0,0.7616279069745302,30.00000000002558,-5.000000000002842,14.000000000011369,0.5238095238095475,0.0,55.91168725057633,0.0,100.0,50.0,9.523809523809051,50.0,78.56779352962606,50.0,28.44089985019995,20.0,54.510692652817596,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,AAA,2026-04-13 09:01:21,2026-04-13 09:01:12,DOWN,53.0,240.0,4.0,,5.000000000002842,-11.000000000008527,25.000000000022737,0.2222222222223275,0.5,0.0,62.47628456658746,50.0,65.11505557522364,50.0,10.0,50.0,69.25,20.0,23.671649263782143,20.0,62.77662147617033,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8191126279835526
2026-04-13,AAA,2026-04-13 09:01:24,2026-04-13 09:01:15,DOWN,53.0,200.0,4.0,,12.000000000011369,-12.000000000011369,46.00000000004263,0.6,0.0,0.0,61.65814734315816,50.0,100.0,50.0,20.0,50.0,61.1,20.0,36.27744420294745,20.0,49.77244420294745,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7905138339889703
2026-04-13,BBB,2026-04-13 09:00:15,2026-04-13 09:00:06,DOWN,38.0,132.0,4.0,,19.000000000017053,2.000000000002842,0.0,0.44117647058822423,0.0,0.0,54.365275140748146,50.0,100.0,50.0,88.75000000003197,50.0,23.977272727254963,20.0,58.70162799678145,20.0,24.55390072403179,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7764705882307267
2026-04-13,BBB,2026-04-13 09:00:18,2026-04-13 09:00:09,DOWN,38.0,135.0,4.0,,40.00000000003553,-29.00000000002558,29.00000000002558,0.16666666666666666,0.0,0.0,59.82274379854427,50.0,100.0,50.0,20.0,50.0,80.0,20.0,31.94682313956328,20.0,53.94682313956328,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7803468208047379
2026-04-13,BBB,2026-04-13 09:00:51,2026-04-13 09:00:42,UP,326.0,0.0,4.0,0.9999999999969326,45.00000000003979,-4.000000000002842,4.000000000002842,0.0,0.0,70.80901856623073,0.0,100.0,50.0,31.66666666665009,50.0,47.46421267894845,50.0,44.666529700742046,20.0,46.77542540627631,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,BBB,2026-04-13 09:00:54,2026-04-13 09:00:45,UP,343.0,0.0,4.0,0.9999999999970846,28.00000000002558,-4.000000000004263,5.000000000004263,0.0,0.0,71.37267904368852,0.0,100.0,50.0,25.83333333330846,50.0,51.34353741498375,50.0,42.601429563436916,20.0,49.08102140019081,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,BBB,2026-04-13 09:00:57,2026-04-13 09:00:48,UP,333.0,0.0,4.0,0.9999999999969971,18.000000000015632,-4.000000000002842,12.000000000009948,0.0,0.0,71.04111405694871,0.0,100.0,50.0,20.0,50.0,55.67567567567567,50.0,40.177199081949475,20.0,51.23125313600353,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,BBB,2026-04-13 09:01:12,2026-04-13 09:01:03,UP,355.0,0.0,4.0,0.9999999999971831,19.000000000018474,30.000000000027,1.000000000001421,0.0,0.0,71.77055702777602,0.0,100.0,50.0,94.16666666665839,50.0,4.1666666666725884,50.0,69.23950044166288,20.0,23.739500441669275,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,BBB,2026-04-13 09:01:15,2026-04-13 09:01:06,UP,341.0,0.0,4.0,0.9999999999970675,11.000000000009948,36.000000000032685,0.0,0.08333333333337281,0.0,66.30636604634059,0.0,100.0,50.0,98.33333333333255,50.0,1.6666666666674563,50.0,69.14190981390183,20.0,20.64190981390253,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,BBB,2026-04-13 09:01:18,2026-04-13 09:01:09,UP,377.0,0.0,4.0,0.9999999999973475,29.00000000002558,25.000000000022737,0.0,0.0,0.0,67.49999999860246,0.0,100.0,50.0,100.0,50.0,0.0,50.0,70.24999999958074,20.0,20.249999999580737,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,BBB,2026-04-13 09:01:21,2026-04-13 09:01:12,UP,338.0,0.0,4.0,0.9999999999970415,30.000000000027,19.000000000017053,0.0,0.0,0.032258064516145296,66.20689655031865,0.0,100.0,50.0,100.0,50.0,0.0,50.0,69.86206896509559,20.0,19.86206896509559,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,BBB,2026-04-13 09:01:24,2026-04-13 09:01:15,UP,304.0,0.0,4.0,0.9999999999967105,36.000000000032685,12.000000000011369,0.0,0.0,0.0,70.07957559540198,0.0,100.0,50.0,100.0,50.0,6.414473684210526,50.0,69.74097794177848,20.0,22.62749109967322,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,CCC,2026-04-13 09:00:12,2026-04-13 09:00:03,DOWN,0.0,315.0,4.0,,20.000000000018474,11.000000000009948,0.0,0.0,0.0,0.0,71.49635036354456,50.0,100.0,50.0,100.0,50.0,9.428571428571427,20.0,69.56319082334907,20.0,23.806047966206226,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999968254
2026-04-13,CCC,2026-04-13 09:00:15,2026-04-13 09:00:06,DOWN,0.0,328.0,4.0,,12.000000000011369,12.000000000011369,0.0,0.0,0.0,0.0,71.97080291829239,50.0,100.0,50.0,100.0,50.0,9.054878048780488,20.0,69.78026526573161,20.0,23.854960387682837,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999969512
2026-04-13,CCC,2026-04-13 09:00:18,2026-04-13 09:00:09,DOWN,0.0,403.0,4.0,,28.00000000002558,17.000000000015632,11.000000000009948,0.0,0.0,0.0,74.70802919567737,50.0,100.0,50.0,65.0,50.0,32.3697270471464,20.0,57.18846334927393,20.0,37.50484052048981,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999975187
2026-04-13,CCC,2026-04-13 09:00:21,2026-04-13 09:00:12,DOWN,99.0,281.0,4.0,,11.000000000009948,41.00000000003695,0.0,0.0,0.5,0.0,54.83442181961053,50.0,100.0,50.0,90.0,50.0,10.0,20.0,61.95032654588316,20.0,20.950326545883158,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7394736842085804
2026-04-13,CCC,2026-04-13 09:00:24,2026-04-13 09:00:15,DOWN,99.0,274.0,4.0,,12.000000000011369,47.00000000004263,0.0,0.0,0.29411764705880383,0.0,54.38337801472052,50.0,100.0,50.0,94.11764705882393,50.0,5.882352941176077,20.0,63.667954580886914,20.0,18.962072227945388,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7345844504001754
2026-04-13,CCC,2026-04-13 09:00:27,2026-04-13 09:00:18,DOWN,99.0,325.0,4.0,,17.000000000015632,37.000000000032685,0.0,0.39285714285713924,0.0,0.0,57.5216912257381,50.0,100.0,50.0,100.0,50.0,0.0,20.0,67.25650736772143,20.0,17.25650736772143,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.7665094339604563
2026-04-13,CCC,2026-04-13 09:00:33,2026-04-13 09:00:24,DOWN,0.0,274.0,4.0,,47.00000000004263,9.000000000008527,0.0,0.0,0.0,0.0,69.99999999856752,50.0,100.0,50.0,100.0,50.0,4.0510948905109485,20.0,70.18978102146806,20.0,22.01277372219799,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999963504
2026-04-13,CCC,2026-04-13 09:01:00,2026-04-13 09:00:51,UP,130.0,11.0,4.0,0.921985815596298,12.000000000011369,22.000000000019895,0.0,0.0,0.5384615384615048,62.38024037695975,0.0,100.0,50.0,100.0,50.0,0.0,50.0,68.71407211308792,20.0,18.714072113087923,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,CCC,2026-04-13 09:01:03,2026-04-13 09:00:54,UP,234.0,6.0,4.0,0.9749999999959376,37.000000000032685,12.000000000011369,0.0,0.0,0.0,77.9014539564316,0.0,100.0,50.0,100.0,50.0,0.0,50.0,73.37043618692948,20.0,23.370436186929478,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,CCC,2026-04-13 09:01:06,2026-04-13 09:00:57,UP,240.0,0.0,4.0,0.9999999999958333,37.000000000032685,-12.000000000009948,12.000000000009948,0.0,0.0,79.38610662201316,0.0,100.0,50.0,20.0,50.0,54.125,50.0,42.99083198660394,20.0,53.347081986603946,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,CCC,2026-04-13 09:01:09,2026-04-13 09:01:00,UP,186.0,0.0,4.0,0.9999999999946237,22.000000000019895,-13.000000000011369,13.000000000011369,0.0,0.0,70.02423263169307,0.0,100.0,50.0,20.0,50.0,64.19354838709678,50.0,38.16856011208856,20.0,53.05565688628211,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,CCC,2026-04-13 09:01:12,2026-04-13 09:01:03,UP,131.0,0.0,4.0,0.9999999999923664,12.000000000011369,-14.00000000001279,14.00000000001279,0.0,0.0,65.58158319706678,0.0,100.0,50.0,20.0,50.0,70.1526717557252,50.0,35.643940607975,20.0,53.21264289805133,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,CCC,2026-04-13 09:01:33,2026-04-13 09:01:24,DOWN,77.0,286.0,4.0,,27.00000000002416,-1.0,12.000000000009948,0.06896551724136749,0.0,0.0,56.95310771815617,50.0,100.0,50.0,20.0,50.0,60.27972027972028,20.0,35.0299882595028,20.0,48.15586238537692,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7878787878766175
2026-04-13,CCC,2026-04-13 09:01:36,2026-04-13 09:01:27,DOWN,98.0,286.0,4.0,,17.000000000015632,23.000000000021316,0.0,0.0,0.4137931034482539,0.0,55.22962286968056,50.0,100.0,50.0,91.72413793103493,50.0,8.275862068965079,20.0,62.84474892986989,20.0,20.293024791938453,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7447916666647272
2026-04-13,DDD,2026-04-13 09:00:57,2026-04-13 09:00:48,UP,201.0,4.0,4.0,0.9804878048732659,7.000000000007105,-17.000000000015632,17.000000000015632,0.4166666666666272,0.0,67.83739837245017,0.0,94.19268742706683,50.0,11.666666666667457,50.0,82.06467661691464,50.0,30.403122711785688,20.0,59.98588347586352,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,DDD,2026-04-13 09:01:12,2026-04-13 09:01:03,DOWN,0.0,280.0,4.0,,19.000000000017053,8.000000000007105,8.000000000007105,0.0,0.0,0.0,76.2224797204135,50.0,100.0,50.0,65.0,50.0,36.035714285714285,20.0,56.909601058981195,20.0,38.87567248755262,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999964286
2026-04-13,DDD,2026-04-13 09:01:33,2026-04-13 09:01:24,DOWN,53.0,196.0,4.0,,10.000000000008527,11.000000000011369,0.0,0.4117647058823431,0.0,0.0,57.84167957898841,50.0,100.0,50.0,100.0,50.0,3.061224489795918,20.0,66.74025897573733,20.0,18.117809996145503,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.7871485943743488
2026-04-13,DDD,2026-04-13 09:01:36,2026-04-13 09:01:27,DOWN,53.0,267.0,4.0,,20.000000000017053,11.000000000009948,0.0,0.0,0.0,0.0,68.84429316193963,50.0,100.0,50.0,100.0,50.0,2.247191011235955,20.0,70.2038497463347,20.0,21.215085701390876,0,0,1,0,DOWN_CONTINUATION_BREAK,0.8343749999973926
2026-04-13,DDD,2026-04-13 09:01:39,2026-04-13 09:01:30,DOWN,0.0,348.0,4.0,,21.000000000018474,-2.000000000001421,3.000000000001421,0.0,0.0,0.0,80.16222479573726,50.0,100.0,50.0,37.499999999991715,50.0,46.7241379310404,20.0,49.078839852511024,20.0,48.22970192148294,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999971265
2026-04-13,DDD,2026-04-13 09:01:42,2026-04-13 09:01:33,DOWN,20.0,242.0,4.0,,11.000000000011369,-6.000000000005684,6.000000000005684,0.0,0.21428571428562004,0.0,65.96742235795209,50.0,100.0,50.0,15.714285714287602,50.0,74.86422668240662,20.0,33.7459527994762,20.0,55.363426235129765,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9236641221338792
2026-04-13,DDD,2026-04-13 09:01:45,2026-04-13 09:01:36,DOWN,20.0,186.0,4.0,,11.000000000009948,-23.000000000019895,23.000000000019895,0.0,0.0,0.0,61.892866382429276,50.0,100.0,50.0,20.0,50.0,78.06451612903226,20.0,32.95495668892234,20.0,54.08398894698685,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9029126213548403
2026-04-13,DDD,2026-04-13 09:01:51,2026-04-13 09:01:42,UP,186.0,20.0,4.0,0.9029126213548403,6.000000000005684,15.00000000001421,0.0,0.0,0.33333333333322807,63.718130869118404,0.0,81.92745744008855,50.0,100.0,50.0,6.451612903225806,50.0,63.3069810401125,20.0,25.246478126519836,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,DDD,2026-04-13 09:01:54,2026-04-13 09:01:45,UP,174.0,20.0,4.0,0.8969072164902222,23.000000000019895,1.000000000001421,0.0,0.0,0.0,67.66490654445789,0.0,100.0,50.0,77.50000000001597,50.0,19.39655172412905,50.0,60.79516161851555,20.0,29.648609894366437,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,DDD,2026-04-13 09:01:57,2026-04-13 09:01:48,UP,174.0,40.0,4.0,0.8130841121457333,22.000000000019895,0.0,0.0,0.0,0.0,64.31198237067834,0.0,100.0,50.0,66.25,50.0,18.75,50.0,57.1060947112035,20.0,30.7310947112035,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,EEE,2026-04-13 09:00:30,2026-04-13 09:00:21,UP,291.0,0.0,4.0,0.9999999999965636,112.00000000010232,174.00000000015916,0.0,0.0,0.0,70.24647887181591,0.0,100.0,50.0,100.0,50.0,0.0,50.0,71.07394366154477,20.0,21.07394366154477,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,EEE,2026-04-13 09:00:33,2026-04-13 09:00:24,UP,324.0,0.0,4.0,0.9999999999969136,125.00000000011369,91.00000000007958,0.0,0.0,0.0,71.40845070281173,0.0,100.0,50.0,100.0,50.0,12.87037037037037,50.0,68.84846113676944,20.0,24.640127803436112,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,EEE,2026-04-13 09:00:36,2026-04-13 09:00:27,UP,324.0,0.0,4.0,0.9999999999969136,183.00000000016485,14.000000000011369,0.0,0.0,0.0,71.40845070281173,0.0,100.0,50.0,100.0,50.0,15.74074074074074,50.0,68.27438706269537,20.0,25.357720396028704,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,EEE,2026-04-13 09:00:39,2026-04-13 09:00:30,UP,313.0,0.0,4.0,0.9999999999968051,174.00000000015916,21.000000000017053,11.000000000011369,0.0,0.0,71.0211267591468,0.0,100.0,50.0,65.0,50.0,41.29392971246006,50.0,54.29755208525202,20.0,38.629820455859054,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,EEE,2026-04-13 09:00:57,2026-04-13 09:00:48,UP,284.0,0.0,4.0,0.9999999999964789,110.00000000010232,68.00000000006253,0.0,0.0,0.0,69.99999999857394,0.0,100.0,50.0,100.0,50.0,4.014084507042253,50.0,70.19718309816373,20.0,22.003521126332746,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,EEE,2026-04-13 09:01:18,2026-04-13 09:01:09,UP,307.0,0.0,4.0,0.9999999999967427,52.000000000045475,2.0,12.000000000011369,0.14754098360652682,0.0,65.80985915351123,0.0,100.0,50.0,50.799180327869465,50.0,37.62101511186995,50.0,49.91854980564674,20.0,38.98837545844697,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,EEE,2026-04-13 09:01:21,2026-04-13 09:01:12,UP,284.0,0.0,4.0,0.9999999999964789,46.000000000045475,28.000000000022737,59.00000000005684,0.0,0.021276595744660266,64.99999999857395,0.0,100.0,50.0,65.0,50.0,28.69718309859155,50.0,55.01056337985387,20.0,33.67429577422007,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,EEE,2026-04-13 09:01:36,2026-04-13 09:01:27,UP,345.0,0.0,4.0,0.9999999999971014,152.0000000001421,67.00000000005684,0.0,0.0,0.0,72.14788732253496,0.0,100.0,50.0,100.0,50.0,5.565217391304348,50.0,70.53132271849962,20.0,23.035670544586573,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-13,EEE,2026-04-13 09:01:39,2026-04-13 09:01:30,UP,375.0,0.0,4.0,0.9999999999973334,128.0000000001137,57.00000000005684,18.00000000001137,0.0,0.0,73.20422535070954,0.0,100.0,50.0,65.0,50.0,30.12,50.0,57.18726760521286,20.0,36.49126760521286,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,FFF,2026-04-13 09:00:21,2026-04-13 09:00:12,UP,147.0,5.0,4.0,0.9671052631515322,13.000000000011369,-9.000000000007105,19.000000000017053,0.0,0.2777777777777734,64.29027113079538,0.0,100.0,50.0,20.0,50.0,80.0,50.0,33.28708133923861,20.0,55.28708133923861,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,FFF,2026-04-13 09:00:45,2026-04-13 09:00:36,UP,143.0,1.0,4.0,0.9930555555486594,9.000000000008527,-6.000000000005684,16.00000000001421,0.0,0.4,60.039682538082275,0.0,100.0,50.0,20.0,50.0,75.17482517482517,50.0,32.97693972645965,20.0,52.805611055130974,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,FFF,2026-04-13 09:01:12,2026-04-13 09:01:03,UP,151.0,52.0,4.0,0.7438423645283555,13.00000000001279,-10.000000000009948,10.000000000009948,0.0,0.0,50.64835547446651,0.0,100.0,50.0,20.0,50.0,64.10596026490066,50.0,32.37331458935982,20.0,47.22099670856512,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,FFF,2026-04-13 09:01:15,2026-04-13 09:01:06,UP,213.0,0.0,4.0,0.9999999999953052,23.000000000021316,-33.00000000002984,33.00000000002984,0.0,0.0,70.3679653664167,0.0,100.0,50.0,20.0,50.0,73.2394366197183,50.0,36.462502285981344,20.0,55.420248764854584,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,FFF,2026-04-13 09:01:18,2026-04-13 09:01:09,UP,197.0,39.0,4.0,0.8347457627083273,5.000000000005684,-20.000000000018474,20.000000000018474,0.7826086956521282,0.0,59.27006138723038,0.0,67.53495144445415,50.0,4.347826086957436,50.0,84.83999117192582,50.0,18.783714564636846,20.0,66.23771313064555,20.0,0,1,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,FFF,2026-04-13 09:01:24,2026-04-13 09:01:15,DOWN,62.0,165.0,4.0,,33.00000000002984,17.000000000015632,0.0,0.0,0.0,0.0,59.958794879584154,50.0,100.0,50.0,100.0,50.0,20.90909090909091,20.0,63.80582028205706,20.0,23.214911191147973,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.7268722466928332
2026-04-13,FFF,2026-04-13 09:01:27,2026-04-13 09:01:18,DOWN,69.0,165.0,4.0,,20.000000000018474,13.00000000001279,0.0,0.0,0.0,0.0,59.0890332168785,50.0,100.0,50.0,100.0,50.0,8.363636363636363,20.0,66.05398269233628,20.0,19.81761905597264,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.7051282051251918
2026-04-13,GGG,2026-04-13 09:00:33,2026-04-13 09:00:24,DOWN,63.0,153.0,4.0,,11.000000000002132,9.000000000001421,0.0,0.0,0.0,0.0,58.35954565167676,50.0,100.0,50.0,100.0,50.0,4.117647058823529,20.0,66.68433428373832,20.0,18.53727546020891,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.708333333330054
2026-04-13,GGG,2026-04-13 09:00:36,2026-04-13 09:00:27,DOWN,0.0,188.0,4.0,,13.000000000002132,3.0000000000007105,0.0,0.0,0.0,0.0,72.3197902998982,50.0,100.0,50.0,100.0,50.0,5.904255319148937,20.0,70.51508602613967,20.0,23.17200091975669,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999946809
2026-04-13,GGG,2026-04-13 09:00:39,2026-04-13 09:00:30,DOWN,0.0,203.0,4.0,,16.000000000002842,1.0000000000007105,5.0000000000007105,0.0,0.0,0.0,73.30275229204378,50.0,100.0,50.0,48.33333333333719,50.0,38.801313628898356,20.0,51.31389629516775,20.0,42.02448742817028,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999950739
2026-04-13,GGG,2026-04-13 09:01:33,2026-04-13 09:01:24,DOWN,42.0,153.0,4.0,,5.000000000001421,6.0000000000007105,3.0000000000007105,0.0,0.0,0.0,53.077494369600444,50.0,70.90454990023558,50.0,82.49999999999585,50.0,12.500000000002961,20.0,51.774385785937405,20.0,29.82211083582281,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.784615384611361
2026-04-13,GGG,2026-04-13 09:01:57,2026-04-13 09:01:48,DOWN,0.0,158.0,4.0,,10.000000000002132,0.0,0.0,0.0,0.0,0.0,70.35386631559807,50.0,100.0,50.0,66.25,50.0,18.75,20.0,58.91865989467942,20.0,32.54365989467942,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.999999999993671
2026-04-13,HHH,2026-04-13 09:00:15,2026-04-13 09:00:06,UP,243.0,52.0,4.0,0.8237288135565297,5.000000000002842,6.000000000005684,6.000000000005684,0.0,0.84375000000005,54.62405643993606,0.0,64.96851515291063,50.0,65.0,50.0,27.34567901234568,50.0,43.41020991773934,20.0,38.981507896839574,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:00:18,2026-04-13 09:00:09,UP,245.0,52.0,4.0,0.8249158249130475,35.000000000031264,-26.000000000022737,26.000000000022737,0.0,0.0,63.08724255041981,0.0,100.0,50.0,20.0,50.0,53.673469387755105,50.0,38.19147888757492,20.0,48.34454011206472,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:00:21,2026-04-13 09:00:12,UP,245.0,19.0,4.0,0.9280303030267878,14.000000000011369,-27.000000000022737,27.000000000022737,0.39130434782611917,0.0,62.211821674969414,0.0,100.0,50.0,12.173913043477619,50.0,68.2342502218285,50.0,33.06017471899453,20.0,53.28732644925243,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:00:24,2026-04-13 09:00:15,UP,245.0,19.0,4.0,0.9280303030267878,6.000000000005684,-20.000000000017053,39.000000000034106,0.0,0.5,62.211821674969414,0.0,77.84661573506006,50.0,20.0,50.0,60.40816326530612,50.0,31.04356778319461,20.0,55.30393338505234,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:01:27,2026-04-13 09:01:18,UP,264.0,3.0,4.0,0.988764044940117,48.00000000004263,-28.00000000002558,28.00000000002558,0.0,0.020408163265345187,65.42370841904467,0.0,100.0,50.0,20.0,50.0,61.70454545454545,50.0,37.28620343480431,20.0,51.05324888934976,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:01:30,2026-04-13 09:01:21,UP,264.0,80.0,4.0,0.7674418604628853,26.00000000002558,-27.00000000002558,27.00000000002558,0.46938775510201125,0.0,56.5708210399554,0.0,100.0,50.0,10.612244897959776,50.0,68.59230055658568,50.0,30.90584742515943,20.0,51.99687247154109,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:01:33,2026-04-13 09:01:24,UP,273.0,80.0,4.0,0.7733711048136732,20.000000000017053,-47.00000000004263,47.00000000004263,0.20000000000004547,0.0,57.178666267033165,0.0,100.0,50.0,15.999999999999092,50.0,65.86813186813278,50.0,32.97997350648317,20.0,50.420632847143324,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-13,HHH,2026-04-13 09:01:45,2026-04-13 09:01:36,DOWN,0.0,126.0,4.0,,49.000000000045475,51.000000000045475,0.0,0.0,0.0,0.0,71.75373134160648,50.0,100.0,50.0,100.0,50.0,0.0,20.0,71.52611940248194,20.0,21.526119402481942,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999920635
2026-04-13,HHH,2026-04-13 09:01:48,2026-04-13 09:01:39,DOWN,0.0,163.0,4.0,,33.000000000031264,32.00000000002842,0.0,0.0,0.0,0.0,75.2052238789598,50.0,100.0,50.0,100.0,50.0,16.564417177914113,20.0,69.24868372810512,20.0,26.702671458166467,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999938651
